SITE.ID	ABLABESMYIA	APEDILUM	BOREOCHLUS	BRILLIA	BRYOPHAENOCLADIUS	CARDIOCLADIUS	CHAETOCLADIUS	CHIRONOMUS	CLADOTANYTARSUS	CORYNONEURA	CRICOTOPUS	DIAMESA	EUKIEFFERIELLA	HELENIELLA	HETEROTRISSOCLADIUS	HYDROBAENUS	KRENOPELOPIA	KRENOSMITTIA	LARSIA	LIMNOPHYES	LOPESCLADIUS	MACROPELOPIA	METRIOCNEMUS	MICROPSECTRA	MICHROTENDIPES	MICROTENDIPES	NILOTANYPUS	PAGASTIA	PARAKIEFFERIELLA	PARAMETRIOCNEMUS	PARAPHAENOCLADIUS	PARATANYTARSUS	PARORTHOCLADIUS	PENTANEURA	PHAENOPSECTRA	POLYPEDILUM	POTTHASTIA	PSECTROTANYPUS	PSEUDODIAMESA	PSEUDORTHOCLADIUS	RADOTANYPUS	RHEOCRICOTOPUS	RHEOTANYTARSUS	STEMPELLINA	STEMPELLINELLA	STILOCLADIUS	SYNORTHOCLADIUS	TANYTARSUS	THIENEMANNIELLA	THIENEMANNIMYIA	TVETENIA	MICROPSECTRA.TANYTARSUS	PARAMERINA.ZAVRELIMYIA	SERGENTIA	ORTHOCLADIUS	AMPHIZOA	GYRINUS	AGABUS	OREODYTES	AMPUMIXIS	CLEPTELMIS	DUBIRAPHIA	HETERLIMNIUS	LARA	NARPUS	OPTIOSERVUS	ORDOBREVIA	ZAITZEVIA	C..BARR.UNDESCRIBED	BRYCHIUS	HALIPLUS	AMETOR	BEROSUS	ENOCHRUS	HELOPHORUS	CYMBIODYTA	CRENITIS	ANACAENA	HYDROBIUS	ACNEUS	EUBRIANAX	PSEPHENUS	OCHTHEBIUS	HYDRAENA	CAECIDOTEA	HYALELLA	GAMMARUS	PACIFASTACUS	DEUTEROPHLEBIA	ATHERIX	LIMNOPHORA	GLUTOPS	PTYCHOPTERA	THAUMALEA	AGATHON	BLEPHARICERA	PHILORUS	BEZZIA.PALPOMYIA	ATRICHOPOGON	FORCIPOMYIA	CULICOIDES	DIXA	DIXELLA	MERINGODIXA	CHELIFERA	CLINOCERA	HEMERODROMIA	OREOGETON	WIEDEMANNIA	MARUINA	PERICOMA	PSYCHODA	PROSIMULIUM	SIMULIUM	CALOPARYPHUS	ANTOCHA	MOLOPHILUS	DICRANOTA	CRYPTOLABIS	HESPEROCONOPA	HEXATOMA	PILARIA	LIMNOPHILA	LIMONIA	PEDICIA	RHABDOMASTIX	TIPULA	GONOMYIA	BAETIS	CENTROPTILUM	DIPHETOR	LABIOBAETIS	ACENTRELLA	PROCLOEON	FALLCEON	CAENIS	ATTENELLA	CAUDATELLA	DRUNELLA	EPHEMERELLA	SERRATELLA	TIMPANOGA	CINYGMA	CINYGMULA	EPEORUS	HEPTAGENIA	NIXE	NIXE.LEUCOCRUTA	IRONODES	RHITHROGENA	PARALEPTOPHLEBIA	AMELETUS	TRICORYTHODES	FERRISIA	FLUMINICOLA	POTAMOPYRGUS	FOSSARIA	PHYSELLA	PHYSA	PROMENETUS	JUGA	GERRIS	LEBERTIA	ESTELLOXUS	WANDESIA	PROTZIA	ALBERTATHYAS	SPERCHON	SPERCHONOPSIS	TORRENTICOLA	TESTUDACARUS	HYGROBATES	ATRACTIDES	MIDEOPSIS	OROHERMES	SIALIS	HYDRA	POLYCELIS	PROSTOMA	CORDULEGASTER	OCTOGOMPHUS	OPHIOGOMPHUS	PISIDIUM	CORBICULA	KATHROPERLA	PARAPERLA	PLUMIPERLA	SUWALLIA	SWELTSA	DESPAXIA	MOSELIA	NEMOURA	AMPHINEMURA	MALENKA	PODMOSTA	PROSTOIA	SOYEDINA	VISOKA	ZAPADA	CALINEURIA	CLAASSENIA	DORONEURIA	HESPEROPERLA	CULTUS	DIURA	ISOPERLA	KOGOTUS	MEGARCYS	PERLINODES	SETVENA	SKWALA	SOLIPERLA	YORAPERLA	SIERRAPERLA	PTERONARCELLA	PTERONARCYS	HETEROPLECTRON	HELICOPSYCHE	LEPIDOSTOMA	AMIOCENTRUS	RHYACOPHILA	BRACHYCENTRUS	MICRASEMA	APATANIA	PEDOMOECUS	AGAPETUS	ANAGAPETUS	GLOSSOSOMA	PROTOPTILA	ARCTOPSYCHE	PARAPSYCHE	CHEUMATOPSYCHE	HYDROPSYCHE	PALAEGAPETUS	AGRAYLEA	HYDROPTILA	LEUCOTRICHIA	NEOTRICHIA	OCHROTRICHIA	METRICHIA.SP.	MYSTACIDES	OECETIS	CERACLEA	PSEUDOSTENOPHYLAX	ALLOCOSMOECUS	CRYPTOCHIA	DESMONA	DICOSMOECUS	ECCLISOCOSMOECUS	ECCLISOMYIA	GOERA	HYDATOPHYLAX	ONOCOSMOECUS	PHILOCASCA	PSYCHOGLYPHA	NEROPHILUS	NAMAMYIA	DOLOPHILODES	WORMALDIA	POLYCENTROPUS	PSYCHOMYIA	NEOTHREMMA	NEOPHYLAX	OLIGOPHLEBODES	FARULA	GUMAGA
99024CSR	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 11	 0	 0	  3	 0	  0	0	0	0	 0	0	0	0	0	 0	0	0	 0	 0	 0	0	0	0	 0	  6	0	0	0	0	 1	 0	 0	1	0	0	 0	0	0	0	  0	  0	 0	  5	 0	0	  0	0	 0	 0	0	 0	  4	0	  5	0	  1	 0	0	 0	  0	0	 0	0	0	0	0	 50	 0	  1	0	 4	0	0	0	 0	 0	  1	 0	 6	 0	  0	  2	 13	 0	 0	0	 0	  1	  0	 0	0	0	 0	 0	 0	0	 0	 0	  0	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	0	  0	 0	 0	 0	  1	 0	  1	0	  0	17	0	0	 0	 0	  0	 0	0	  0	 0	 0	 0	 0	  0	 0	 0	0	 3	 0	  0	0	 0	  0	 0	0	  0	 0	 13	 0	 0	  0	0	 0	 0	 33	0	 2	 0	 0	  3	0	 0	 0	0	0	0	0	 0	0	0	0	0	0	0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 3	 0	0	 0
99025CSR	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	  0	 1	 0	  0	 0	  0	0	0	0	 2	0	0	0	0	 0	0	0	 0	 0	 0	0	0	0	 0	  0	0	0	0	0	 0	 0	 0	0	0	0	 0	0	0	0	  1	  0	 0	  0	 0	0	  0	0	 0	 0	0	 0	  0	0	  0	0	  4	 0	0	 0	  0	0	 0	0	0	1	0	  0	 0	  0	0	 0	0	0	0	 0	 0	  0	 0	 0	 0	 90	  0	  0	 0	 0	0	 0	  0	 10	 1	0	0	 0	 0	 0	0	 0	 0	  0	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	0	  0	 0	 0	 0	 81	 7	  0	0	  0	27	0	0	 0	 0	  3	 0	0	  0	 0	 0	 0	 3	  0	 0	 0	0	 0	 0	  0	0	 1	  0	 0	0	  5	 0	  4	 0	 7	  0	0	 0	 0	  0	0	 0	 1	 0	  0	0	 0	 0	0	0	0	0	 0	0	0	2	0	0	0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	22	 0	 0	 0	 2	 0	0	 0
99025REM	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	  0	 1	 0	  0	 0	  1	0	0	0	 0	0	0	0	0	 0	0	0	 0	 0	 0	0	0	0	 0	  0	0	0	0	0	 0	 0	 0	0	0	0	 0	0	0	0	  0	  0	 0	  0	 0	0	  0	0	 0	 0	0	 0	  7	0	  0	0	  0	 0	0	 0	  0	0	 0	0	0	0	0	 76	 0	  0	0	 0	0	0	0	 0	 8	 28	 0	 2	 0	  0	  9	 46	 0	 0	0	 0	 13	  3	 4	0	0	 0	 0	 0	0	 0	 0	  0	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	0	  0	 0	 0	 0	  5	 1	  0	0	  0	 0	0	0	 0	 0	  1	 0	0	  0	 0	 0	 0	 0	  0	 0	 0	0	 0	 0	  0	0	 0	  1	 0	0	  0	 0	  7	 0	 4	  0	0	 0	 0	  0	0	 0	 2	 0	  2	0	 0	 0	0	0	0	0	 0	0	0	0	0	0	0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	0	 0
99026CSR	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	  0	 0	 0	  6	 0	  7	0	0	0	 0	0	0	0	0	 0	0	0	 0	 0	 0	0	0	0	 0	  0	0	0	0	0	 1	 0	 0	0	0	0	 0	0	0	0	  0	  0	 0	  1	 0	0	  0	0	 0	 0	0	 0	 12	0	  1	0	  0	 0	0	 0	  0	0	 0	0	0	0	0	 82	 0	  2	0	26	0	0	0	 0	 1	  2	 0	 2	 0	  0	  2	  5	 0	 0	1	 0	  0	  0	 1	0	0	 0	 0	 0	0	 0	 0	  0	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	0	  0	 0	 1	 0	  1	 0	  0	0	  0	 4	0	0	 0	 0	  0	 1	0	  0	 3	 0	 0	 0	  0	 0	 0	0	 0	 0	  3	0	 0	  0	 0	0	  0	 0	  9	 0	 0	  0	0	 0	 0	  3	0	 0	 0	 0	  0	0	 0	 0	0	0	0	0	 0	0	0	0	0	0	0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 8	 0	0	 0
99026REM	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 12	 0	 0	  0	 0	  0	0	0	0	 0	0	0	0	0	 0	0	0	 0	 0	 0	0	0	0	 0	  0	0	0	0	0	 4	 0	 0	0	0	0	 0	0	0	0	  0	  0	 0	  0	 0	0	  0	0	 0	 0	0	 0	  0	0	  0	0	  2	 0	0	 0	  0	0	 0	0	0	0	0	 52	 0	  0	0	 0	0	0	0	 0	11	 20	 0	 0	 0	  0	  7	  8	 0	 0	0	 0	 13	  0	 0	0	0	 1	 0	 0	0	 0	 0	  0	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	0	  0	 0	 0	 0	  6	 1	  0	0	  0	 0	0	0	 0	 2	  7	 2	0	  0	 0	 0	 0	 0	  0	 4	 0	0	 0	 0	116	0	 0	  1	 0	0	  1	 0	 14	 0	 5	  0	0	 0	 0	  0	0	 0	 6	 0	  0	0	 0	 0	0	0	0	0	 0	0	0	0	0	0	0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	0	 0
99027REM	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	0	0	0	 1	 0	 0	  3	 0	 0	  0	 5	 11	0	0	0	 0	0	0	0	0	 0	0	0	 0	 0	 0	0	0	0	 0	  0	0	0	0	0	 1	 0	 0	0	0	0	 0	0	0	0	  0	  0	 0	  0	 0	0	  0	0	 0	 0	0	 0	  1	0	  2	0	  6	 0	0	 1	  0	0	 0	0	0	0	0	 70	 0	  0	0	 0	0	0	0	 0	 1	 66	 0	 0	 0	  0	  0	 13	 0	 0	0	 0	 13	  0	 0	0	0	 0	 0	 0	0	 0	 0	  0	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	0	  0	 0	 0	 0	  1	 0	  0	0	  0	 0	0	0	 0	 0	  3	 0	0	  0	 6	 0	 0	 0	  0	 1	 0	0	 0	 0	  1	0	 0	  1	 0	0	  5	 0	  7	 0	 0	  0	0	 5	 0	  1	0	 2	 0	 0	  2	0	 0	 0	0	0	0	0	 0	0	0	0	0	0	0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	0	 0
99028CSR	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 10	 0	 0	  2	 0	  4	0	0	0	 0	0	0	0	0	 0	0	0	 0	 0	 0	0	0	0	 0	  0	0	0	0	0	 1	 0	 0	0	0	0	 0	0	0	0	  1	  0	 0	  0	 0	0	  0	0	 0	 0	0	 0	  1	0	  0	0	  2	 0	0	 1	  0	1	 0	0	0	0	0	 64	 0	  0	0	 1	0	0	0	 0	 0	 31	 0	 4	 0	  0	  2	  0	 0	 0	0	 1	 21	  0	 9	0	0	 0	 0	 0	0	 0	 0	  0	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	0	  1	 0	 1	 0	  0	 0	  0	0	  0	 2	0	0	 0	 0	  1	 0	0	  3	 0	 0	 0	 0	  0	 1	 0	0	 0	 0	  1	0	 0	  1	 0	0	  0	 0	  1	 0	 0	  2	0	 0	 0	  2	0	 0	 0	 0	  0	0	 0	 0	0	0	0	0	 0	0	0	0	0	0	0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	0	 0
99029CSR	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	0	0	0	 1	 0	 0	  0	 0	 2	  0	13	  6	0	0	0	 0	0	0	0	0	 0	0	0	 0	29	 0	0	0	0	 0	  0	1	0	0	0	 0	 0	 0	0	0	0	 0	0	0	0	  0	  0	 0	  1	 0	0	  0	0	 4	 1	0	 0	  3	0	 11	0	  1	 0	0	 0	  0	0	 0	0	0	1	0	 13	 1	 13	0	 0	0	0	0	 0	 0	 12	 0	 0	 0	  9	  0	  1	 0	 0	0	 0	  0	  1	 1	0	0	 0	 0	 0	0	 0	 0	 58	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	0	  0	 0	 0	 0	  0	 0	  0	0	  0	 0	0	0	 0	 0	 10	 8	0	  0	 2	 0	 0	 0	  0	 0	 0	0	 0	 0	  0	0	 0	  0	 0	0	  8	 2	  5	 0	 0	  0	0	 0	 0	 16	0	 0	 0	 0	  2	0	 0	 0	0	5	0	0	 0	0	0	0	0	0	0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 2	 0	 0	 0	 2	 0	0	 1
99029REM	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	  0	 0	 0	  1	 0	  0	0	0	0	 0	0	0	0	0	 0	0	0	 0	 0	 0	0	0	0	 0	  0	0	0	0	0	 0	 0	 0	0	0	0	 0	0	0	0	  0	  0	 0	  1	 0	0	  1	0	 0	 0	0	 0	  2	0	  0	0	  1	 0	0	 2	  0	0	 0	0	0	0	0	 51	 0	  0	0	 1	0	0	0	 0	 0	 11	 0	 2	 0	  0	  2	  8	 0	 0	0	 0	 11	  2	 1	0	0	 0	 0	 0	0	 0	 0	  0	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	0	  0	 0	 0	 0	  5	 0	  0	0	  0	 0	0	0	 0	 0	 13	 0	0	  0	 0	 0	 0	 0	  0	 0	 0	0	 2	 0	  0	0	 0	  0	 0	0	  2	 2	 11	 0	 0	  0	0	 0	 0	 14	0	 0	 0	 0	 28	0	 0	 0	0	0	0	0	 0	0	0	0	0	0	0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	10	0	 0
99030CSR	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	  3	 1	 0	  0	 6	  1	0	0	0	 0	0	0	0	0	 0	0	0	 0	 3	 0	0	0	0	 0	  0	0	0	0	0	 0	 0	 0	0	0	0	 0	0	0	0	  1	  0	 0	  0	 1	0	  0	0	 1	 0	0	 0	  2	0	  0	0	  0	 0	0	 0	  0	0	 0	0	0	0	0	 15	 0	  0	0	 0	0	0	0	 0	 0	  0	 0	 0	 0	  0	  0	  7	 0	 0	0	 1	  0	  1	 6	0	0	 0	 0	 0	0	 0	 0	  0	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	0	  0	 0	 0	 0	  0	 0	  0	0	  0	 5	0	0	 0	 0	  0	 0	0	  1	 0	 0	 0	 0	  0	 0	 0	0	 0	 0	  0	0	 0	  1	 0	0	  0	 0	  2	 0	 0	  0	0	 0	 0	  0	0	 6	 0	 0	  8	0	 0	 0	0	0	2	0	 0	0	0	0	0	0	0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	0	 0
99030REM	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	  0	 0	 0	  0	 0	  0	0	0	0	 0	0	0	0	0	 0	0	0	 0	 0	 0	0	0	0	 0	  0	0	0	0	0	 0	 0	 0	0	0	0	 0	0	0	0	  4	  0	 0	  0	 0	0	  2	0	 0	13	0	 0	  0	0	  0	0	  2	 0	0	 0	  0	1	 0	0	0	0	0	  3	 0	  0	0	 0	0	0	0	 0	 1	  8	11	 0	 0	  0	  2	  2	 0	 0	0	 5	  7	 25	10	0	0	 0	 0	 0	0	 0	 0	  0	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	0	  0	 0	 0	 0	 25	 3	  0	0	  0	 0	0	0	 0	 2	  4	 0	0	  0	 0	 0	 0	 0	  0	 0	 0	0	 0	 0	  4	0	 0	  0	 0	0	  1	 0	  5	 0	 1	  0	0	 0	 0	  3	0	 0	 0	 0	  0	0	 0	 0	0	0	0	0	 0	0	0	0	0	0	0	 0	 0	54	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 1	0	 1
99031CSR	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	  0	 0	 0	 67	 0	  3	0	0	0	 0	0	0	0	0	 0	0	0	 0	 0	49	0	0	0	 4	  0	0	0	0	0	 0	 0	 0	0	0	0	 0	0	0	0	  0	  0	 0	  0	 0	0	  0	0	 0	 0	0	 0	  3	0	  2	0	  0	 0	0	 2	  0	0	 0	0	0	0	0	  4	 0	 15	0	 0	1	0	0	 0	 0	  0	 0	 0	 0	  0	  0	  1	 0	 0	0	 0	  0	  0	 0	2	0	 0	 0	 0	0	 0	 0	  0	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	0	  0	 0	 0	 0	  0	 0	  0	0	  0	 0	0	0	 0	 0	  0	 5	0	  0	 0	 0	 0	 0	  0	 0	 0	0	 0	 0	  0	0	 0	  0	 0	0	  0	 0	  6	 0	 0	  0	0	 0	 0	  0	0	 0	 0	56	  4	0	 0	 2	0	0	0	0	 0	0	0	0	0	0	0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	0	 0
99031REM	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	  4	 2	 0	  1	 0	  9	0	0	0	 0	0	0	0	0	 0	0	0	 0	 0	 0	0	0	0	 0	  0	0	0	0	0	 0	 0	 0	0	0	0	 0	0	0	0	  0	  0	 1	  0	 3	0	  0	0	 0	 1	0	 0	  1	0	  0	0	  0	 0	0	 2	  0	0	 0	0	0	0	0	 21	 0	  0	0	 0	0	0	0	 0	 0	 12	 0	 0	 0	  0	  0	  4	 0	 0	0	 9	 18	  1	 1	0	0	 0	 0	 0	0	 0	 0	  1	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	0	  0	 0	 0	 0	  0	 1	  4	0	  0	 0	0	0	 0	 0	 31	 4	0	  0	 0	 0	 0	 0	  0	 1	 0	0	 0	 6	  5	0	 0	  0	 0	0	  0	 0	 17	 0	 0	  0	0	 0	 0	 18	0	 0	 1	 0	 19	0	 0	 0	0	0	0	0	 0	0	0	0	0	0	0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	0	 0
99032CSR	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	  0	 0	 0	 13	 1	  6	0	0	0	 0	0	0	0	0	 0	0	0	 0	 5	 0	0	0	0	 0	  0	1	0	0	0	 2	 0	 0	0	0	0	 0	0	0	0	  0	  0	 0	  0	 0	0	  1	0	 0	 0	0	 0	  0	0	  2	0	  2	 0	0	 0	  0	0	 0	0	0	0	0	 32	 0	  8	0	 0	0	0	0	 0	 0	 20	 0	 0	 0	  0	 21	 10	 0	 0	0	 0	  3	  0	 2	0	0	 0	 0	 0	0	 0	 0	  1	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	0	  2	 2	 0	 0	  0	 2	  0	0	  0	 4	0	0	 0	 0	  0	 7	0	  0	 6	 0	 0	 0	  0	 0	 0	0	 0	 0	  0	0	 0	  0	 0	0	  0	 0	  9	 0	 0	  0	0	 0	 0	  4	0	 2	 0	 0	  0	0	 0	 0	0	0	0	0	 0	0	0	0	0	0	0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	19	 0	 0	 0	 0	 0	0	 0
99032REM	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	  0	 0	 0	  1	 0	  1	0	0	0	 0	0	0	0	0	 0	0	0	 0	 0	 0	0	0	0	 0	  0	3	0	0	0	 1	 0	 0	0	0	0	 0	0	0	0	  0	  0	 1	  0	 0	0	  0	0	 0	 0	0	 0	  0	0	  1	0	  0	 0	0	 0	  0	0	 0	0	0	0	0	  3	 0	  1	0	 0	0	0	0	 0	 0	  1	 0	 0	 0	  0	  0	  0	 0	 0	0	 1	  2	  0	 2	0	0	 0	 0	 0	0	 0	 0	  0	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	0	  0	 0	 0	 0	  1	 0	  0	0	  0	 0	0	0	 0	 0	  3	 1	0	  0	 0	 0	 1	 0	  0	 0	 0	0	 0	 0	  1	0	 0	  0	 0	0	  2	 0	  1	 0	 0	  0	0	 0	 2	 20	0	 0	 0	 0	 14	0	 0	 0	0	0	0	0	 0	0	0	0	0	0	0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 1	 0	 0	 0	 0	 5	0	 0
99033CSR	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 30	 0	 0	  0	 0	  1	0	0	0	 0	0	0	0	0	 0	0	0	 0	 0	 0	0	0	0	 0	  0	0	0	0	0	 0	 0	 0	0	0	0	 0	0	0	0	  0	  0	 0	  0	 0	0	  0	0	 0	 0	0	 0	  0	0	  0	0	  2	 0	0	 0	  0	0	 0	0	0	0	0	 36	 0	  0	0	 0	0	0	0	 0	 0	  1	 0	 0	 0	  0	  4	  1	 0	 0	0	 6	  9	  0	 0	0	0	 0	 0	 0	0	 0	 0	  0	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	0	  0	 0	 0	 0	  0	 3	  0	0	  0	 5	0	0	 0	 0	 17	 2	0	  1	 0	 0	 0	 0	  0	 0	 0	0	 0	 0	  4	0	 0	  3	 0	0	  0	 0	 22	 0	 0	  0	0	 0	 0	 10	0	 0	 1	 0	  0	0	 0	 0	0	0	0	0	 0	0	0	0	0	0	0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	24	 0	 0	 0	 0	 1	0	 0
